Location ID,Date,Mean temperature (°C),Max. temperature (°C),Min. temperature (°C),Perceived mean temperature (°C),Perceived max. temperature (°C),Perceived min. temperature (°C),Max. wind speed (km/h),Max. wind gusts (km/h),Shortwave radiation sum (MJ/m2),Dominant wind direction (°),Reference evapotranspiration (mm),Daylight duration (s),Sunshine duration (s),Precipitation sum (mm),Snowfall sum (mm),Precipitation hours (h),Rain sum (mm)
1,2019-12-29,4.5,10.6,1.3,-0.4,4.8,-3.4,26.4,52.2,8.12,10,1.61,32976.62,28686.06,0.0,0.0,0.0,0.0
1,2019-12-30,4.6,10.8,1.0,-0.1,6.1,-3.8,21.9,40.0,8.38,20,1.56,33010.69,28526.67,0.0,0.0,0.0,0.0
1,2019-12-31,3.7,9.8,-0.1,0.5,7.5,-4.1,10.2,19.4,8.38,61,0.99,33048.95,28866.71,0.0,0.0,0.0,0.0
1,2020-01-01,4.5,11.7,-0.6,1.2,9.5,-4.8,10.8,20.2,8.35,53,1.09,33091.32,28970.92,0.0,0.0,0.0,0.0
1,2020-01-02,5.4,12.8,0.1,2.6,11.4,-3.8,13.0,22.7,8.31,53,1.02,33137.7,28991.8,0.0,0.0,0.0,0.0
1,2020-01-03,5.8,12.2,2.6,3.2,10.9,-0.4,9.8,19.1,8.18,53,0.94,33188.0,28918.13,0.0,0.0,0.0,0.0
1,2020-01-04,7.3,12.5,3.1,5.0,11.4,0.1,8.9,19.4,6.49,50,0.85,33242.12,27152.14,0.2,0.0,1.0,0.2
1,2020-01-05,6.5,13.3,1.3,3.3,11.7,-2.1,17.8,34.2,8.52,42,1.3,33299.98,29468.54,0.0,0.0,0.0,0.0
1,2020-01-06,4.3,10.9,0.0,0.3,6.6,-3.4,15.9,32.0,8.69,18,1.38,33361.45,29537.22,0.0,0.0,0.0,0.0
1,2020-01-07,3.5,9.5,-1.1,0.3,7.2,-5.1,10.7,18.4,7.77,56,0.91,33426.46,28245.46,0.0,0.0,0.0,0.0
1,2020-01-08,6.2,12.5,2.4,3.3,10.4,-0.9,11.7,24.5,8.55,50,1.09,33494.9,29686.07,0.0,0.0,0.0,0.0
1,2020-01-09,5.0,11.5,0.9,2.3,10.2,-2.6,10.8,17.6,8.77,59,1.01,33566.67,29766.0,0.0,0.0,0.0,0.0
1,2020-01-10,6.7,13.4,1.9,4.2,12.0,-1.4,10.0,17.3,7.5,55,0.97,33641.67,29703.61,0.0,0.0,0.0,0.0
1,2020-01-11,6.7,12.9,1.9,4.1,10.7,-1.8,10.5,18.0,8.77,47,1.08,33719.81,29936.27,0.0,0.0,0.0,0.0
1,2020-01-12,6.3,13.4,1.4,3.6,11.6,-2.0,10.7,21.6,8.92,35,1.1,33800.99,30026.38,0.0,0.0,0.0,0.0
1,2020-01-13,6.3,12.9,2.1,3.9,11.3,-1.2,8.5,19.1,8.5,61,1.05,33885.11,30114.33,0.0,0.0,0.0,0.0
1,2020-01-14,8.1,13.4,2.9,5.8,12.0,-0.4,9.8,15.8,7.75,46,1.01,33972.24,30216.27,0.0,0.0,0.0,0.0
1,2020-01-15,6.5,13.0,1.3,3.8,10.7,-1.9,10.8,15.8,9.18,50,1.16,34063.37,30317.33,0.0,0.0,0.0,0.0
1,2020-01-16,6.1,11.5,2.7,3.4,9.9,-0.8,9.7,19.4,7.77,50,0.97,34158.49,30422.7,0.0,0.0,0.0,0.0
1,2020-01-17,6.5,12.8,2.3,4.1,11.2,-0.8,10.3,18.7,9.13,47,1.09,34257.41,30495.11,0.0,0.0,0.0,0.0
1,2020-01-18,8.6,11.8,5.0,6.5,9.7,2.8,18.8,36.0,4.27,160,0.6,34359.94,18140.05,12.4,0.0,13.0,12.4
1,2020-01-19,7.7,13.0,3.4,5.4,11.4,0.6,8.5,20.9,8.1,50,1.07,34465.88,29867.82,0.3,0.0,2.0,0.3
1,2020-01-20,8.5,12.9,5.7,5.2,10.1,2.3,13.2,27.0,6.13,46,1.41,34575.05,16421.92,0.0,0.0,0.0,0.0
1,2020-01-21,7.4,14.0,3.1,4.7,11.7,-0.4,11.4,24.5,9.55,36,1.31,34687.27,31006.22,0.0,0.0,0.0,0.0
1,2020-01-22,7.5,14.3,2.8,5.3,13.2,-0.3,8.8,16.2,9.6,71,1.24,34802.35,31132.73,0.0,0.0,0.0,0.0
1,2020-01-23,7.2,13.8,2.6,5.1,12.4,-0.4,9.0,18.7,9.82,59,1.23,34920.11,31262.02,0.0,0.0,0.0,0.0
1,2020-01-24,8.7,14.1,2.9,6.2,12.3,-0.1,18.4,33.1,5.84,126,1.02,35040.39,19959.46,0.7,0.0,4.0,0.7
1,2020-01-25,11.3,14.6,8.0,9.2,13.5,5.6,17.9,35.6,6.08,143,1.0,35163.0,28811.15,8.5,0.0,12.0,8.5
1,2020-01-26,9.1,14.2,5.4,7.5,13.4,3.0,8.5,16.9,6.34,29,0.91,35287.77,27841.38,1.5,0.0,6.0,1.5
1,2020-01-27,8.8,13.8,3.2,7.0,13.0,0.5,13.6,26.3,8.93,135,1.17,35414.54,31659.0,0.8,0.0,5.0,0.8
1,2020-01-28,11.9,14.0,9.9,9.8,11.4,7.8,18.8,39.2,4.46,202,0.86,35543.14,20072.98,1.8,0.0,10.0,1.8
1,2020-01-29,10.8,15.2,5.4,9.1,14.8,3.1,13.0,25.9,7.88,253,1.24,35673.41,31824.52,2.7,0.0,9.0,2.7
1,2020-01-30,9.3,15.1,3.8,7.0,13.1,0.8,12.8,26.3,10.54,121,1.43,35805.18,31907.12,0.0,0.0,0.0,0.0
1,2020-01-31,11.7,13.7,9.2,10.1,12.5,7.7,12.6,25.2,2.82,151,0.71,35938.32,923.43,0.1,0.0,1.0,0.1
1,2020-02-01,12.0,15.3,9.1,11.0,13.9,7.2,13.4,25.9,4.27,162,0.76,36072.65,12901.62,0.7,0.0,3.0,0.7
1,2020-02-02,13.1,15.6,11.6,12.1,14.5,10.6,12.4,24.8,6.05,172,0.99,36208.03,23675.92,1.1,0.0,7.0,1.1
1,2020-02-03,13.7,18.5,9.9,13.2,18.4,9.1,11.2,23.0,9.73,148,1.51,36344.57,32233.99,0.0,0.0,0.0,0.0
1,2020-02-04,13.0,17.6,7.2,10.4,16.9,1.2,34.5,65.5,9.14,277,1.9,36483.61,32315.46,1.8,0.0,5.0,1.8
1,2020-02-05,7.8,12.2,4.6,2.0,6.0,-1.1,30.9,74.9,11.69,3,2.95,36625.24,32636.15,0.0,0.0,0.0,0.0
1,2020-02-06,6.5,12.1,1.7,1.3,7.3,-2.3,29.7,62.6,12.4,11,2.68,36769.25,32721.76,0.0,0.0,0.0,0.0
1,2020-02-07,5.2,12.9,-0.4,1.8,10.0,-4.2,9.4,20.5,12.38,51,1.7,36915.48,32813.41,0.0,0.0,0.0,0.0
1,2020-02-08,6.2,13.8,1.3,3.3,11.2,-2.4,9.2,19.1,12.49,77,1.73,37063.73,32913.48,0.0,0.0,0.0,0.0
1,2020-02-09,8.8,14.1,2.9,6.4,11.8,-0.1,14.4,28.8,7.31,145,1.21,37213.85,25165.02,0.0,0.0,0.0,0.0
1,2020-02-10,12.1,14.5,9.7,10.2,12.1,7.5,20.8,40.7,4.56,178,0.86,37365.64,6762.14,0.5,0.0,5.0,0.5
1,2020-02-11,13.6,18.0,9.0,12.5,17.4,7.5,16.2,31.3,11.16,190,1.72,37518.96,32777.39,0.0,0.0,0.0,0.0
1,2020-02-12,11.0,17.1,7.2,9.4,14.8,4.8,13.0,28.1,12.57,15,1.85,37673.64,33289.23,0.0,0.0,0.0,0.0
1,2020-02-13,10.3,15.5,5.4,7.9,12.1,2.9,20.2,41.4,9.13,157,1.48,37829.52,30866.15,0.0,0.0,0.0,0.0
1,2020-02-14,11.7,17.1,5.7,9.1,13.9,2.9,21.7,44.6,10.69,55,1.96,37986.43,29039.07,8.7,0.0,5.0,8.7
1,2020-02-15,9.2,16.6,3.2,6.9,15.1,-0.2,9.5,20.2,13.52,60,1.99,38144.22,34165.79,0.0,0.0,0.0,0.0
1,2020-02-16,9.5,16.2,3.7,7.8,14.7,0.8,9.7,17.6,13.48,96,1.86,38302.75,34230.47,0.0,0.0,0.0,0.0
1,2020-02-17,9.0,15.6,4.3,7.2,13.4,2.0,10.4,22.0,12.96,165,1.82,38461.87,33376.04,0.0,0.0,0.0,0.0
1,2020-02-18,10.8,15.7,6.5,9.6,14.5,5.0,9.0,18.0,8.13,132,1.28,38621.42,24016.48,0.0,0.0,0.0,0.0
1,2020-02-19,9.8,14.0,5.7,8.3,13.0,3.4,15.8,35.6,9.78,14,1.3,38781.27,34379.26,2.8,0.0,6.0,2.8
1,2020-02-20,9.5,15.8,5.0,6.9,13.4,1.7,14.2,27.4,14.3,17,2.04,38941.29,35121.71,0.0,0.0,0.0,0.0
1,2020-02-21,8.3,15.7,1.8,6.2,14.0,-1.2,9.6,18.7,14.37,31,1.99,39101.31,35232.03,0.0,0.0,0.0,0.0
1,2020-02-22,9.4,15.7,3.9,7.5,13.8,1.0,12.8,25.9,14.08,350,1.99,39261.22,35051.88,0.0,0.0,0.0,0.0
1,2020-02-23,9.8,16.0,5.1,8.2,15.0,2.6,13.1,28.4,14.21,105,1.94,39421.13,35335.72,0.0,0.0,0.0,0.0
1,2020-02-24,12.2,16.9,9.3,11.0,16.3,8.1,12.2,22.0,13.95,162,2.03,39582.38,34356.25,0.0,0.0,0.0,0.0
1,2020-02-25,12.8,16.5,10.5,10.3,13.7,8.0,20.3,40.0,11.78,160,1.98,39745.06,33332.94,0.0,0.0,0.0,0.0
1,2020-02-26,11.9,16.1,7.9,8.1,13.5,2.4,38.4,72.7,12.56,248,2.63,39909.06,34598.1,1.9,0.0,9.0,1.9
1,2020-02-27,9.0,13.0,2.5,5.6,10.4,-0.5,21.9,40.0,15.77,236,2.64,40074.23,35863.54,1.4,0.0,4.0,1.4
1,2020-02-28,11.7,16.3,5.3,8.5,11.3,2.7,24.1,48.6,15.88,335,2.79,40240.44,36935.11,1.2,0.0,6.0,1.2
1,2020-02-29,10.1,15.1,3.9,6.7,11.1,0.8,20.7,42.1,12.99,147,2.31,40407.55,36720.85,0.0,0.0,0.0,0.0
1,2020-03-01,13.1,16.6,11.1,10.1,12.2,7.9,33.7,64.4,5.24,164,1.37,40575.45,2933.17,9.9,0.0,10.0,9.9
1,2020-03-02,13.2,16.2,10.8,10.0,12.2,8.3,37.5,74.2,8.38,174,1.53,40744.0,20997.96,15.2,0.0,10.0,15.2
1,2020-03-03,10.5,13.4,6.1,7.0,9.5,3.9,32.6,64.1,12.03,213,2.03,40913.07,36511.79,5.6,0.0,14.0,5.6
1,2020-03-04,8.8,14.6,3.4,6.4,11.8,0.3,12.2,27.4,14.59,4,2.1,41082.55,37602.73,0.2,0.0,2.0,0.2
1,2020-03-05,9.2,15.2,3.7,6.1,12.4,1.0,31.6,61.9,12.7,150,2.2,41252.3,31703.71,0.9,0.0,2.0,0.9
1,2020-03-06,12.3,15.5,8.7,9.5,12.8,6.0,32.4,61.2,13.46,219,2.03,41422.23,38154.83,10.8,0.0,14.0,10.8
1,2020-03-07,9.5,13.9,5.5,7.5,12.4,2.2,15.9,28.4,14.77,46,2.03,41592.19,36917.05,2.8,0.0,4.0,2.8
1,2020-03-08,9.6,15.6,5.3,6.2,13.0,1.2,19.6,35.6,16.55,10,2.82,41762.07,38496.48,0.0,0.0,0.0,0.0
1,2020-03-09,8.8,14.2,3.3,6.4,12.6,0.1,9.7,24.5,13.74,93,2.13,41931.75,30911.03,0.1,0.0,1.0,0.1
1,2020-03-10,9.7,16.3,3.5,7.4,14.2,-0.0,12.6,27.0,15.64,18,2.39,42101.13,32998.67,0.0,0.0,0.0,0.0
1,2020-03-11,10.8,17.9,5.9,9.1,16.8,3.5,12.6,27.7,17.69,315,2.67,42270.07,38709.83,0.0,0.0,0.0,0.0
1,2020-03-12,12.1,17.4,7.1,11.0,16.5,5.4,13.0,29.5,17.17,181,2.51,42438.47,35212.72,0.0,0.0,0.0,0.0
1,2020-03-13,12.7,17.5,10.0,12.1,16.8,9.0,10.3,27.7,11.68,179,1.83,42606.21,19104.56,0.0,0.0,0.0,0.0
1,2020-03-14,13.0,15.9,10.6,12.5,15.3,10.1,9.8,22.0,7.73,240,1.32,42773.38,9776.45,0.4,0.0,4.0,0.4
1,2020-03-15,12.2,18.3,7.9,10.2,16.7,5.2,17.2,36.7,16.24,39,2.59,42941.24,38988.39,0.0,0.0,0.0,0.0
1,2020-03-16,11.3,17.8,6.0,9.1,16.2,3.0,13.2,28.8,18.85,44,2.94,43109.89,39081.23,0.0,0.0,0.0,0.0
1,2020-03-17,11.5,18.0,5.5,10.0,17.5,2.8,15.5,33.1,18.12,274,2.79,43279.22,39295.9,0.0,0.0,0.0,0.0
1,2020-03-18,11.9,19.0,6.8,10.4,18.0,4.7,12.6,28.4,18.42,42,2.84,43449.14,39363.94,0.0,0.0,0.0,0.0
1,2020-03-19,12.3,19.8,6.7,10.7,19.3,4.3,13.5,28.4,19.29,164,3.11,43619.52,39610.71,0.0,0.0,0.0,0.0
1,2020-03-20,12.2,18.6,7.0,10.3,17.1,4.9,13.5,30.6,19.85,204,3.16,43790.27,39781.05,0.0,0.0,0.0,0.0
1,2020-03-21,12.1,18.5,6.6,10.4,17.3,4.1,12.9,29.5,17.69,143,2.85,43961.27,35110.66,0.0,0.0,0.0,0.0
1,2020-03-22,13.0,19.4,8.1,11.5,18.0,6.1,15.3,33.1,16.01,188,2.73,44132.43,39484.65,0.2,0.0,2.0,0.2
1,2020-03-23,8.8,14.3,2.7,3.4,9.3,-3.1,29.0,58.3,20.79,16,3.9,44303.64,40336.18,0.0,0.0,0.0,0.0
1,2020-03-24,5.2,10.0,1.1,-0.2,4.7,-4.2,24.3,51.1,19.73,14,3.21,44474.77,40885.38,0.0,0.0,0.0,0.0
1,2020-03-25,6.6,13.8,-0.5,2.9,10.7,-4.4,17.0,34.9,18.61,36,2.91,44645.75,32120.88,2.9,0.0,5.0,2.9
1,2020-03-26,7.3,11.6,4.1,3.5,8.9,-0.8,23.1,54.0,4.1,6,0.72,44816.45,0.0,18.8,0.0,20.0,18.8
1,2020-03-27,10.2,15.6,6.8,8.6,14.8,4.8,17.9,38.2,11.76,40,1.67,44986.77,23303.26,3.1,0.0,10.0,3.1
1,2020-03-28,10.7,14.4,7.0,9.4,13.1,5.1,11.7,29.5,12.91,152,1.88,45156.59,26907.52,3.9,0.0,6.0,3.9
1,2020-03-29,11.7,16.6,7.9,10.7,16.2,6.4,13.6,29.9,17.53,184,2.54,45325.8,39554.68,1.2,0.0,5.0,1.2
1,2020-03-30,11.9,16.8,7.1,11.0,17.0,5.2,9.0,23.4,17.46,18,2.59,45494.31,40305.21,0.3,0.0,2.0,0.3
1,2020-03-31,10.5,16.4,5.5,8.0,16.1,-0.5,25.1,46.4,16.77,5,2.78,45661.99,34774.79,6.0,0.0,3.0,6.0
1,2020-04-01,7.4,13.1,3.0,3.2,10.1,-2.7,23.7,47.5,22.71,11,3.36,45828.72,42058.27,0.0,0.0,0.0,0.0
1,2020-04-02,7.5,13.0,1.7,4.7,10.1,-1.8,10.8,26.3,15.58,168,2.29,45994.39,31980.95,0.0,0.0,0.0,0.0
1,2020-04-03,9.9,17.3,4.2,7.7,16.0,1.5,18.2,37.8,21.54,314,3.2,46159.1,40270.77,0.0,0.0,0.0,0.0
1,2020-04-04,11.3,20.5,3.2,7.8,18.6,-0.3,23.6,48.2,22.44,30,4.2,46324.0,42351.58,0.0,0.0,0.0,0.0
1,2020-04-05,13.1,21.1,5.9,9.6,18.6,1.8,21.1,43.2,22.08,34,4.46,46489.21,40755.91,0.0,0.0,0.0,0.0
1,2020-04-06,13.7,20.7,7.0,11.4,20.1,4.4,19.8,39.6,21.5,222,3.88,46654.62,42546.45,0.0,0.0,0.0,0.0
1,2020-04-07,13.6,20.5,7.1,11.6,19.3,4.7,17.6,38.2,22.27,183,3.84,46820.14,42643.85,0.0,0.0,0.0,0.0
1,2020-04-08,13.8,20.4,7.6,12.0,19.6,5.4,14.6,33.8,22.44,202,3.86,46985.63,42746.69,0.0,0.0,0.0,0.0
1,2020-04-09,13.9,20.6,7.8,12.7,20.2,5.9,15.3,33.8,22.18,194,3.69,47151.03,42838.12,0.0,0.0,0.0,0.0
1,2020-04-10,14.1,22.0,8.0,12.5,22.0,5.6,15.7,35.6,23.57,332,4.0,47316.21,43102.68,0.0,0.0,0.0,0.0
1,2020-04-11,15.1,23.5,7.7,13.9,23.9,5.7,16.1,36.4,22.96,223,4.01,47481.05,43196.32,0.0,0.0,0.0,0.0
1,2020-04-12,15.5,22.9,9.3,14.6,22.8,7.5,14.8,33.1,22.35,193,3.9,47645.46,43126.72,0.0,0.0,0.0,0.0
1,2020-04-13,15.3,21.8,9.8,13.5,19.0,8.6,19.4,41.0,22.02,169,4.11,47809.32,42486.02,0.0,0.0,0.0,0.0
1,2020-04-14,13.2,15.7,9.4,11.3,15.0,4.8,21.5,38.9,10.85,41,2.11,47972.52,23571.71,4.0,0.0,10.0,4.0
1,2020-04-15,12.3,18.5,6.9,9.7,17.3,1.9,25.3,46.1,24.56,354,4.24,48134.93,43561.0,0.0,0.0,0.0,0.0
1,2020-04-16,12.5,18.9,5.5,11.2,18.4,3.4,14.3,33.1,23.87,196,3.65,48296.44,43340.06,0.0,0.0,0.0,0.0
1,2020-04-17,14.1,20.8,7.7,13.2,21.6,5.5,13.7,32.4,23.68,208,3.81,48456.92,43219.51,0.0,0.0,0.0,0.0
1,2020-04-18,15.0,20.5,11.2,14.9,21.2,10.6,15.0,35.6,18.05,253,2.94,48616.27,36030.21,0.0,0.0,0.0,0.0
1,2020-04-19,16.3,21.5,11.5,16.6,21.4,11.4,14.3,31.3,15.27,218,2.65,48774.34,23466.15,1.4,0.0,8.0,1.4
1,2020-04-20,16.6,19.5,14.6,17.8,21.0,14.7,10.1,28.8,4.72,41,0.97,48931.0,0.0,19.6,0.0,23.0,19.6
1,2020-04-21,16.3,21.7,14.0,16.8,20.2,14.5,13.0,34.2,11.53,53,2.1,49086.12,14841.82,6.3,0.0,13.0,6.3
1,2020-04-22,14.5,16.0,12.9,14.7,16.6,11.9,12.1,31.3,5.93,5,1.08,49239.59,2972.67,22.2,0.0,23.0,22.2
1,2020-04-23,15.2,20.1,11.5,14.8,20.9,10.7,12.6,28.8,19.22,232,3.17,49391.45,43538.12,1.7,0.0,2.0,1.7
1,2020-04-24,14.8,20.5,9.4,14.1,21.3,7.9,14.0,29.2,23.13,218,3.76,49542.82,44591.9,0.0,0.0,0.0,0.0
1,2020-04-25,14.8,21.1,9.8,14.4,21.1,9.2,16.6,37.4,25.77,225,4.17,49693.8,44875.16,0.0,0.0,0.0,0.0
1,2020-04-26,14.8,20.7,10.2,14.2,20.7,9.2,14.9,33.1,24.63,236,4.02,49844.3,44755.2,0.0,0.0,0.0,0.0
1,2020-04-27,15.1,21.3,9.2,14.7,22.4,7.7,14.8,33.1,23.81,193,3.82,49994.16,44935.97,0.0,0.0,0.0,0.0
1,2020-04-28,15.8,19.0,12.1,15.0,19.1,11.8,23.4,47.5,13.72,166,2.15,50143.29,34353.89,11.7,0.0,16.0,11.7
1,2020-04-29,16.0,19.5,11.8,15.1,18.8,11.2,21.3,46.1,20.21,209,3.18,50291.56,44217.32,2.3,0.0,14.0,2.3
1,2020-04-30,15.4,21.1,10.2,14.6,21.7,8.9,18.5,39.2,23.04,172,3.9,50438.85,40466.11,0.1,0.0,1.0,0.1
1,2020-05-01,17.4,20.9,14.6,16.1,20.5,12.6,21.4,40.3,20.17,182,3.73,50585.04,37429.54,0.2,0.0,1.0,0.2
1,2020-05-02,18.3,22.7,13.7,17.9,22.7,13.4,20.6,44.3,21.36,242,3.92,50729.97,43858.1,0.1,0.0,1.0,0.1
1,2020-05-03,18.3,24.1,12.4,17.7,25.3,11.5,18.1,36.0,22.64,3,4.58,50873.54,44797.28,0.0,0.0,0.0,0.0
1,2020-05-04,15.7,21.9,9.4,14.7,22.1,7.8,14.7,33.1,26.46,249,4.56,51015.59,46659.89,0.0,0.0,0.0,0.0
1,2020-05-05,17.1,22.7,10.2,15.5,21.4,8.6,15.3,34.6,24.3,187,4.7,51156.01,46728.48,0.0,0.0,0.0,0.0
1,2020-05-06,18.4,23.5,14.1,18.4,24.8,12.9,12.7,30.6,24.55,194,4.47,51294.64,45652.23,0.0,0.0,0.0,0.0
1,2020-05-07,17.6,25.4,12.6,16.7,25.7,10.9,21.4,44.6,27.33,239,5.11,51431.34,46994.3,0.1,0.0,1.0,0.1
1,2020-05-08,17.3,23.9,10.7,16.6,23.7,9.8,15.0,34.6,25.76,204,4.74,51565.96,45486.66,0.0,0.0,0.0,0.0
1,2020-05-09,17.5,24.2,10.6,16.6,23.7,9.0,13.5,30.6,25.22,198,4.73,51698.35,44782.91,0.0,0.0,0.0,0.0
1,2020-05-10,19.6,25.7,13.9,18.3,23.8,12.9,16.6,34.9,24.25,175,5.21,51828.36,42811.27,0.0,0.0,0.0,0.0
1,2020-05-11,18.4,24.0,13.8,17.5,23.0,13.2,21.3,45.0,23.49,189,4.46,51955.83,42181.54,2.0,0.0,6.0,2.0
1,2020-05-12,19.4,23.5,15.5,18.5,22.9,14.8,18.6,43.6,24.43,185,4.79,52080.61,47749.2,0.0,0.0,0.0,0.0
1,2020-05-13,21.9,29.2,14.0,19.7,25.1,12.8,33.6,69.1,23.66,151,6.47,52202.71,40125.12,0.2,0.0,1.0,0.2
1,2020-05-14,23.9,29.6,18.9,22.3,26.7,17.9,23.8,50.8,21.81,157,6.27,52323.13,43997.14,0.0,0.0,0.0,0.0
1,2020-05-15,20.5,24.1,16.8,20.3,23.6,17.5,15.3,36.0,24.8,226,4.89,52441.95,39621.01,0.0,0.0,0.0,0.0
1,2020-05-16,22.9,29.4,17.5,21.1,27.0,16.0,28.4,72.7,10.35,57,4.7,52559.03,4914.95,0.2,0.0,1.0,0.2
1,2020-05-17,23.2,27.2,17.4,23.2,27.6,19.0,26.5,63.7,20.4,180,5.18,52674.28,31451.99,0.0,0.0,0.0,0.0
1,2020-05-18,23.0,29.8,17.9,23.3,29.6,18.2,18.7,53.6,17.82,48,4.38,52787.56,37006.73,0.4,0.0,4.0,0.4
1,2020-05-19,20.1,24.6,15.3,20.0,24.1,16.0,19.1,42.5,23.41,186,4.58,52898.76,45477.18,1.9,0.0,7.0,1.9
1,2020-05-20,18.5,23.4,14.6,18.9,23.7,14.1,17.7,34.2,16.93,6,3.26,53007.75,32433.37,8.7,0.0,9.0,8.7
1,2020-05-21,20.4,27.7,14.7,19.0,27.5,12.2,19.8,46.4,27.5,13,5.96,53114.41,49523.07,0.0,0.0,0.0,0.0
1,2020-05-22,19.8,28.2,12.0,18.5,28.2,10.5,22.7,47.9,27.94,322,5.93,53218.62,49600.92,0.0,0.0,0.0,0.0
1,2020-05-23,20.9,27.9,14.5,20.7,27.3,14.7,17.7,39.2,27.77,234,5.7,53320.25,49642.51,0.0,0.0,0.0,0.0
1,2020-05-24,21.4,27.0,16.5,20.7,27.2,14.6,17.5,39.2,23.04,178,5.27,53419.15,47412.21,0.0,0.0,0.0,0.0
1,2020-05-25,21.0,27.8,16.4,21.1,27.8,16.4,19.8,44.6,26.29,257,5.35,53515.21,49527.14,0.0,0.0,0.0,0.0
1,2020-05-26,20.9,28.1,12.8,18.6,26.0,11.5,20.0,39.2,26.49,9,6.54,53608.29,49756.86,0.1,0.0,1.0,0.1
1,2020-05-27,19.3,25.1,12.6,16.7,22.7,9.9,16.1,37.8,25.7,21,5.74,53698.26,49791.42,0.2,0.0,1.0,0.2
1,2020-05-28,18.6,25.4,11.2,17.0,25.4,9.3,19.0,46.8,24.8,254,5.2,53784.98,48798.61,0.0,0.0,0.0,0.0
1,2020-05-29,16.3,22.3,12.7,16.1,21.1,12.7,16.1,33.1,13.14,179,2.45,53868.32,24996.13,16.4,0.0,9.0,16.4
1,2020-05-30,16.1,20.0,12.2,15.6,20.1,11.9,14.6,34.9,22.18,223,3.74,53948.13,49748.91,1.1,0.0,6.0,1.1
1,2020-05-31,17.3,24.0,10.8,16.9,24.4,9.9,16.6,38.9,25.96,331,4.64,54024.29,49248.52,2.4,0.0,4.0,2.4
1,2020-06-01,18.5,24.4,12.9,17.9,24.3,12.8,19.2,40.3,24.36,184,4.65,54096.66,49936.21,0.0,0.0,0.0,0.0
1,2020-06-02,19.1,23.9,13.9,19.1,24.9,13.6,15.6,34.6,22.99,185,4.35,54165.2,49959.37,0.6,0.0,3.0,0.6
1,2020-06-03,19.9,25.9,14.9,20.0,26.6,14.8,17.0,40.0,26.82,208,5.15,54230.52,49252.98,0.0,0.0,0.0,0.0
1,2020-06-04,20.5,24.1,16.8,18.4,21.4,15.2,34.8,66.2,21.78,157,5.08,54292.64,46567.78,2.7,0.0,4.0,2.7
1,2020-06-05,19.0,21.9,13.9,18.9,21.3,13.7,26.0,59.0,17.15,199,3.12,54351.54,36911.51,21.3,0.0,15.0,21.3
1,2020-06-06,19.7,26.8,13.9,19.9,28.4,13.6,19.1,41.8,28.64,285,5.39,54407.13,50030.82,0.0,0.0,0.0,0.0
1,2020-06-07,20.8,25.6,16.5,20.4,25.5,17.0,22.7,46.8,22.26,160,4.63,54459.37,45851.35,0.0,0.0,0.0,0.0
1,2020-06-08,20.4,24.1,17.7,20.1,23.6,16.7,26.9,50.0,20.11,167,4.02,54508.2,40156.82,15.3,0.0,12.0,15.3
1,2020-06-09,19.6,23.0,16.8,19.3,22.3,15.9,20.1,46.1,24.55,203,4.65,54553.56,47132.38,0.7,0.0,6.0,0.7
1,2020-06-10,17.8,21.0,14.9,16.8,19.7,14.0,23.5,52.9,20.57,194,3.71,54595.41,41784.48,13.3,0.0,20.0,13.3
1,2020-06-11,17.0,20.9,14.4,17.2,22.2,14.1,16.8,43.6,19.22,175,3.08,54633.68,38196.3,6.5,0.0,6.0,6.5
1,2020-06-12,18.6,25.1,11.8,19.3,28.0,10.9,16.1,35.6,28.36,167,5.08,54668.33,50077.93,0.0,0.0,0.0,0.0
1,2020-06-13,19.9,26.4,14.1,20.5,28.0,13.8,22.5,47.5,21.41,188,4.12,54699.31,41198.14,4.6,0.0,4.0,4.6
1,2020-06-14,19.8,23.2,16.5,20.4,23.9,17.7,19.8,41.8,23.53,210,4.13,54726.57,48566.79,2.8,0.0,10.0,2.8
1,2020-06-15,20.7,25.6,16.2,22.1,27.6,17.5,15.1,34.6,26.27,311,4.86,54750.06,48388.43,0.4,0.0,2.0,0.4
1,2020-06-16,20.8,25.8,16.0,21.9,27.1,16.8,16.9,37.4,25.72,312,4.8,54769.73,50072.96,0.5,0.0,4.0,0.5
1,2020-06-17,20.2,23.6,16.1,21.6,26.5,17.9,17.6,38.9,23.5,203,4.17,54785.55,48031.85,2.9,0.0,7.0,2.9
1,2020-06-18,20.6,25.0,16.6,21.1,25.5,17.1,18.4,40.0,27.32,184,5.06,54797.47,50060.55,0.1,0.0,1.0,0.1
1,2020-06-19,20.6,26.1,15.1,21.4,26.7,15.5,16.6,37.4,22.45,197,4.46,54805.45,32052.01,0.1,0.0,1.0,0.1
1,2020-06-20,21.9,28.6,15.2,22.1,28.6,15.4,15.9,37.1,28.04,345,5.87,54809.45,50041.98,0.0,0.0,0.0,0.0
1,2020-06-21,21.8,28.8,14.9,22.0,29.5,14.6,15.6,35.3,24.49,358,5.18,54809.45,50030.5,0.1,0.0,1.0,0.1
1,2020-06-22,23.5,30.5,16.0,23.5,30.4,15.9,17.8,41.4,26.3,19,6.0,54805.38,49993.14,0.0,0.0,0.0,0.0
1,2020-06-23,25.2,33.0,17.4,24.7,32.1,17.1,19.5,38.2,28.22,25,7.15,54797.18,50013.26,0.0,0.0,0.0,0.0
